recordid,title,author,place,year,language,subject,library,notes
BC9CVBF7,"Tractaet van avaryen, dat is: Gemeene contributie van de koopmanschappen en goederen in den schepe bevonden.","Weytsen, Quintyn",,1695,Dutch,Economics,,
KZXEAP99,"Zee-rechten, dat is: dat hoogste ende oudste Gotlandtsche water-recht",,,1695,Dutch,Economics,,
1.901E+13,"Anno 1696. Generale carga, ofte ladinge van twaalf Oost-Indische retour-schepen ... op den 27 September ... in Texel behouden aangekomen",NULL,t'Amsterdam,1696,Dutch,Commerce Nederlandsche Oost-Indische Compagnie,,
1.901E+13,Cours van koopmanschappen tot Amsterdam. Den 28 april. Anno 1696. Met consent van de E.E. Groot-Achtb. Heeren Burgermeesteren,undefined,[n.p.],1696,Dutch,Commerce Prices,,
1.901E+13,Dantzig ady [20 januar.] Ao. 169[6]. Prysen van d'onderstaande waaren,undefined,[n.p.],1696,Dutch,Commerce Commercial products,,
Q7DBVP7J,Historie van Oost-Indien.,"Rennefort, Urbain Souchu de",,1696,Dutch,Economics,,
1.901E+13,"Prys courant, van de coopmanschap in Dantzig, anno 1696","Kohl, Elias",[n.p.],1696,Dutch,Commerce Commercial products,,
1.901E+13,Wissel cours tot Amsterdam 169[6] den [28 Ag],undefined,[n.p.],1696,Dutch,Finance Money,,
1.901E+13,"Anno. 1697. Generale Carga, ofte ladinge van negentien Oost-Indische retour-schepen ... op den 17 july deses lopende jaars, en van deselve ... behouden in 't Vaderlant gearriveert",NULL,t'Amsterdam,1697,Dutch,Commerce Nederlandsche Oost-Indische Compagnie,,
1.901E+13,Cours van koopmanschappen tot Amsterdam. Den 4 May. Anno 1697. Met consent van E.E. Groot-Achtb. Heeren Burgermeesteren,undefined,[n.p.],1697,Dutch,Commerce Prices,,
B9M5QWKK,"Eenige societeyten, bestaande in diverse classes, welke sullen opgerecht worden binnen de stad Amsterdam",,,1697,Dutch,Economics,,
1.901E+13,"Instructie ende ordre, op't houden van de scheeps-soldie en guarnisoen-boecken, soo aengaende de verdiende maendgelden, testamenten, als verstreckte leeningen en behoeftigheden van alle persoonen, wesende in dienst van de Generale Nederlandsche geoctroyeerde Oost-Indische Compagnie",NULL,Delft,1697,Dutch,Commerce Nederlandsche Oost-Indische Compagnie,,
1.901E+13,"Memorie voor de Gecommitteerde bewindhebberen tot het ontfangen en lossen van Compagnies retournerende schepen, om in de respective kameren voor soo verre het in ieder der selve practicabel zal zyn, nagekomen te werden",NULL,[Middelburg?],1697,Dutch,Commerce Loading and unloading,,
1.901E+13,"Nieuwe, naerdere, en op nieuws gecorrigeerde lyste van de gemeent middelen/ die door ordre van de hooge en mogende heeren Staten Generael der vereenighde Nederlantsche Provincien geheben zijn/ op alle inkomende of uytgaende (zo wel hier als in d'Orizont) waren en koopmanschappen/ soo te water als te lande: nevens het veyl-gelt van dien. Op nieuws gecorrigeert/ vermeerdert/ en van veele-fouten gesuyvert",NULL,t'Amsterdam,1697,Dutch,Finance Tariff,,
1.901E+13,"Prys courant, van de coopmanschap in Dantzig, anno 1697. Ady 19. Januar","Kohl, Elias",[n.p.],1697,Dutch,Commerce Commercial products,,
1.901E+13,"Prys-Courant, Hamburg adj 5 Marty, 1697",undefined,[n.p.],1697,Dutch,Commerce Prices,,
1.901E+13,"Tractaet van commercie, navigatie en marine ... vast gestelt tot Rijswijck ... den 20. September, 1697. Tusschen de Heeren Ambassadeurs ... van syne majesteyt van Vranckryck ... ende de heeren ambassadeurs ... van de Staten Generael der Vereenighde Nederlanden",NULL,'sGraven-hage,1697,Dutch,Commerce France,,
1.901E+13,"[... Placaten ende ordonnantien, rakende de groote visscherye, en de haring-vaart",NULL,Delft,1698,Dutch,Agriculture Fisheries,,
SXM788PK,Het oude Dordrechts koorn-boecxken,,,1698,Dutch,Economics,,
TN8I78UQ,Preuf-stuck van Archimedes seer dienstigh in't coopen ofte vercoopen.,"Stockum, Johannes von",,1698,Dutch,Economics,,
1.901E+13,"Prys courant, van de coopmanschap in Dantzig, anno 1698. Ady 22 Februarij","Kohl, Elias",[n.p.],1698,Dutch,Commerce Commercial products,,
1.901E+13,"Prys van de koopmanschappen, verkocht door d'E.E. Heeren Bewinthebberen der Oost-Indische Compagnie ter kamer van Delft, den 29 October, 1698, alles in banco te betalen, met een per mille voor den armen",NULL,t'Amsterdam,1698,Dutch,Commerce Nederlandsche Oost-Indische Compagnie,,
1.901E+13,"Prys-Courant, Hamburg adj 6 May 1698",undefined,[n.p.],1698,Dutch,Commerce Prices,,
1.901E+13,Wissel-Cours in Amsterdam Ady den,undefined,[n.p.],1698,Dutch,Finance Money,,
1.901E+13,"Zee-Rechten, inhoudende dat oudste en hoogste water-recht, dat de gemeene kooplieden en schippers hebben gemaakt in Wisbuy. De zeerechten gemaakt by Keyser Karel, als mede die van Konink Philippus de Derde ... Midsgaders de schips-rechten, gemaakt by de oude Anzee-steden. Noch zyn hier bygevoegt de willekeuren en costuymen van de buyten en binnelands vaarders van Amsterdam op Rouan, Londen, Hamburgh, Antwerpen, Middelburgh, Rotterdam, Dordrecht, Haarlem, Uytrecht en Leyden, met het vervolgh van de zelve Noch de Tol-rolle in den orizondt, voor de onderdanen der Vereenigde Nederlanden. Noch de instructie en ordonnantie voor de commissarissen van de zeevaart binnen Amsteldam, Rotterdam &c. Met een nieuwe ordonnantie van't paal-gelt. Met de ordonnantie der pilotagie van de loots-luyden t'Amsteldam, Huysduynen ... en anders plaatsen. En het Tractaat van avaryen, gemaakt by Quintyn Weytsen ... Met de Ordonnantie van asseurantie en avarye t'Amsteldam, Rotterdam en Middelburgh in Zeeland ... Tot nut en dienst van alle kooplieden ... op alle de articulen by A B C gestelt",undefined,Amsterdam,1698,Dutch,Commerce Maritime law,,
PQHJ7NVA,"Navigatie ende vryen koop-handel, op de custen van Guinea in Africa, voor de subjecten van sijne majesteyt van Spaignien in de Nederlanden",,,1699,Dutch,Economics,,
1.901E+13,"Oost-Indische Compagnie. De bewindhebberen ... ter Vergaderinge van de seventiene, zullen in de aanstaande maand van April deses lopende jaars, 1699, in de respective kameren aan de meest-biedende in 't openbaar by de stok verkopen, de waren en koopmanschappen jongst uyt Oost-Indien overgekomen",NULL,Amsterdam,1699,Dutch,Commerce Nederlandsche Oost-Indische Compagnie,,
GUV8IASV,"t'Samen-spraecke over den teghenwoordighen staet der Spaensche Nederlanden ende den essentielen middel om de selve te herstellen, ghefondeert op de zee-navigatie, openinghe, ende apropriatie vande vaerten inde provincien van Brabant ende Vlaenderen.","Teylingen, Frans van",,1699,Dutch,Economics,,
ISZDBEKV,Zee-rechten,,,1699,Dutch,Economics,,
U8IXN6BQ,.,"Naerssen, Leonard van",,1700,Dutch,Economics,,
1.901E+13,"Briefwisseling tusschen Jakobus den II en Lodewyk den XIV. Als mede tusschen Harlequin, en vader la chaise. Vit het Engelsch vertaald",undefined,[n.p.],1700,Dutch,Politics James,,
1.901E+13,"Brieven van de Heer William Temple ... geschreven gedurende syne ambassade in's Gravenhage, aan den grave van Arlington, en den Ridder Jean Trevor. In 't licht gegeven na de origineelen, geschreven met de eygen hand van den auteur. Door M.D. Jones uyt het engelsch overgeset","Temple, William, Sir",'s Gravenhage,1700,Dutch,General Europe,,
1.901E+13,"Capitulatie van den Turckschen Keyser, voor de Onderdanen van den staet der Vereenighde Nederlanden, soo als de selve in den jare 1681. is vernieuwt. Translaet uyt het Turcks",NULL,'sGravenhage,1700,Dutch,Commerce Dutch,,
1.901E+13,"Contract van de Grote Alliantie gemaakt tusschen de Hooge Geallieerde, als zyn Keyselyke Majesteyt, de koninginne van Groot Brittanje en de Heeren Staaten Generaal",NULL,[n.p.],1700,Dutch,"General Spanish Succession, War of, 1701-1714",,
1.901E+13,"Memorie van de edelluyden, der zoodanige die leenen bezitten, mitsgaders leenmannen en inwoonders van de Provincien van Engeland zijn, zo voor haar zelven, als van wegen veele duysenden van het goede volk van Engeland","Defoe, Daniel",Gedrukt na de copie van Londen,1700,Dutch,Politics Great Britain,,
11068,Rekest van de Rotterdamse suikerraffinadeurs,Leonard van Naerssen (ca1659-),[1700],1700,Dutch,"History (Netherlands) , Period documents , Economics",,
1.901E+13,"Tractaat tusschen de Alder-Christelijksten Koning, en de Koning van Groot-Brittannien, mitsgaders de Heeren Staten Generaal",NULL,Amsterdam,1700,Dutch,"General Spanish Succession, War of, 1701-1714",,
TA5SH56T,Wissel-styl tot Amsterdam.,,,1700,Dutch,Economics,,
1.901E+13,Extract uyt het register der resolutien van de 'Hoog. Mog. Heeren Staten Generaal der Vereenigde Nederlanden. Veneris den 15 July 1701,NULL,[n.p.],1701,Dutch,General Netherlands,,
XEVTAR4M,Histoire des Indes Orientales.,"Rennefort, Urbain Souchu de",,1701,Dutch,Economics,,
X928XXH2,"Remonstrantie door ingelanden aan de west-zyde van Muyden, overgegeven aan de baljouw van Amstelland, als dÄ_k-graaf ende waarsluyden, als hooge heem-raden.","Vriesenburgh, Jan",,1701,Dutch,Economics,,
1.901E+13,"Remonstrantie van de ingesetenen van Engeland, gepresenteert aan het huys der gemeente in 't Parlement vergadert. Overgezet uyt het gedrukt Engels","Defoe, Daniel",[n.p.],1701,Dutch,Politics Great Britain,,
1.901E+13,"Vertog, van een opregt Engels Protestant, beweerende dat een rechtvaardigen oorlog cer te verkiesen is als een slaafachtige vrede, en dat het Engelands en Hollandts interest is, met den keyser en syne geallieerden in dese regenwoordige toestand van zaaken, tegen Vrankryk en Spanien aan te gaan. In 't welke den schryver tegen d'Aanmerkingen over de successie van den Hertog van Anjou, krachtig wederleyt word",Opregt Engels protestant,'s Gravenhage,1701,Dutch,"Politics Spanish Succession, War of, 1701-1714",,
11272,"Concept-project, |tot een voordeelige lyfrente",NULL,"\'sGravenhage, A. de Hondt, 1702",1702,Dutch,Economics,,
1.901E+13,"De stervende vorst, en van God gezalfde Koning van Engeland &c. Wilhem de Derde. Bestaande in een gesprek die Zyn Majesteyt ... gehouden heeft met de Princes Anna ... de Heer van Ouwerkerkk ... mitsgaders de bisschopen van Cantel. bury en Londen; waar achter by gevoegt is een lykdicht op den overleeden Koning","Daalen, Augustinus van",t'Amsterdam,1702,Dutch,Miscellaneous William,,
1.901E+13,"Engelands en Nederlands rouw-klagten, over de dood van Willem de Derde ... Overleden tot Kensington, builten Londen, den 19. maart, des jaars 1702. Den tweeden druk, met veranderinge","Rutgers, L.",Amsterdam,1702,Dutch,Miscellaneous William,,
1.901E+13,"Hollands klagte en troost, over 't afsterven des Konings van Groot Britanje Wilhem de Derde, haaren stadthouder en capitein generaal. Overleeden in syn paleys te Kensington den 19 Maart des jaars 1702",A. V. E.,t'Amsterdam,1702,Dutch,Miscellaneous William,,
1.901E+13,"Hollands rouwklacht, en 't gevoelen der godvrucht, over den ontydigen dood van de grootste en beste der kooningen, Wilhem de IIIde, kooning van Groot Brittanje, beschermer des geloofs, prins van Oranje, erf-stadhouder en algemeen veldheer van Gelderland, Holland, Zeeland, Utrecht, en Overyssel, enz. enz. enz. Deeser weereld overleeden den 19den van Lentemaand. 1702","Bolk, Bartholomeus",t'Amsteldam,1702,Dutch,Miscellaneous William,,
1.901E+13,"Lijktranen, op het ontijdig afsterven van sijn majesteit Wilhem de III, Koning van Engeland, Schotland, Vrankrijk, en Yerland, beschermer des geloofs, &c. &c. in den heere ontslapen den 19. maart 1702","Schrevelius, Cornelius",Leyden,1702,Dutch,Miscellaneous William,,
96ARD8XJ,Memoires pour servir Ã  l'histoire des Indes Orientales.,"Rennefort, Urbain Souchu de",,1702,Dutch,Economics,,
11313,Memorie van m,Philips Hodenp?l (1702-1703 fl.),[1702],1702,Dutch,"History (Netherlands) , Period documents , Economics",,
1.901E+13,"Nederland in rouw over het afsterven van Willem de Darde, Koning van Groot Brittanje, enz. enz. enz","Coster, L.",Amsteldam,1702,Dutch,Miscellaneous William,,
1.901E+13,"Rechtsinnige gevoelens van Europa, over het beklaaglijk afsterven van sijne britannisse Majesteyt Koning William de III. Onsterffelijker gedachtenisse, en over den jegen-woordige toestand der saaken verselt met een waarschouwinge aan de hooge geallieerden, om des niet tegenstaande de moed niet verloren te geven; maar op de Goddelijke voorsienicheyt te vertrouwen",Liefhebber van 't gemeene best opgestelt,[n.p.],1702,Dutch,Miscellaneous William,,
1.901E+13,"Troostdigt aan de maagd van Holland over de dood van zyn koninglijke majesteid Willem de III, hoogloslykster gedagtenisse, koning van Engelant, Schotland, Vrankrijk, en Ierland","Buysero, Dirck",Rotterdam,1702,Dutch,Miscellaneous William,,
1.901E+13,"Verscheyde testamenten, gemaeckt, ende met de dood van de Princen van Orangie, hoog-loffel: gedagtenisse, bevestigt; waer inne haere uytterste wil en begeeren volkomen staen uytgedrukt",undefined,'sGravenhage,1702,Dutch,Miscellaneous Wills,,
1.901E+13,"Placaet van de Hoogh Mog. Heeren Staten Generael der Vereenigde Nederlanden, houdende verbodt tegen den toevoer van waren van contrabande na Vranckrijck en Spaigne",NULL,['sGravenhage],1703,Dutch,Commerce Netherlands,,
9T2PRP5G,TraitÃ© des avaries.,"Weytsen, Quintyn",,1703,Dutch,Economics,,
PXV38ZU3,"Verlegen rekenaar, van den onwettigen geld-handel met Zeelands finantien gedreven. Onder de naam van P. Hodenpyl; haar schuil-hoekken ondekt.","Steengracht, Johan",,1703,Dutch,Economics,,
1.901E+13,Waarschouwinge,NULL,t'Amsterdam,1703,Dutch,Commerce Naval convoys,,
MRSX7KWU,"[Contract of reders-bent, gesloten op 13 december 1704 te Maassluis",,,1704,Dutch,Economics,,
11691,Copia.,Adrianus Pieterson (ca1642-),[1704],1704,Dutch,Economics,,
EXXTNGGE,"Den koophandel van Amsterdam. Of Verhandeling van deszelfs wissel-bank, koopmanschappen die men haalt en zend, van en na de voornaamste steden van Europa, en andere gewesten van de waereld.","L'Espine, Jacques Le Moine de",,1704,Dutch,Economics,,
1.901E+13,"Il consolato del mare, nel quale si comprendono tutti gli statuti & ordini, disposti da gli antichi per ogni cosa di mercantia & di navigare. Cosi Ã  beneficio di marinari, come di mercanti, & patroni di nave. Het consulaat van de zee. Nieulyks uyt het Italiaans in het Nederduyts vertaalt, en doorgaans na het origineel Catalaans verbetert, verklaart, en met een nieuw register voorsien",undefined,Leyden,1704,Dutch,Commerce Maritime law,,
MAZM37PS,"Korte appendix wegens de voorgaende tractaetjes van nieuwe middelen, tenderende tot een minder belastinge als het middel van de hondertste penningh.","Burch, Johannes van der",,1704,Dutch,Economics,,
19010121S00400,"Nauwkeurige beschryving van de guinese goud-, tand-en slave-kust, nevens alle desselfs landen","Bosman, Willem",Utrecht,1704,Dutch,"Commerce Africa, West",,
MQDT3VR4,"Verlegen rekenaar, van den onwettigen geld-handel met Zeelands finantien gedreven. Onder de naam van P. Hodenpyl; haar schuil-hoekken ontdekt.","Steengracht, Johan",,1704,Dutch,Economics,,
1.901E+13,"Instructie en articulen, waer na de capiteynen, officieren, schryvers en bootsgesellen, met commissie van retorsie uytvarende, hun sullen hebben te reguleren, en daer op in handen van de heeren commissarissen wegens de collegien ter admiraliteyt daer sy nytvaren gehouden sullen zyn den behoorlijcken eedt te doen. In date den aght en twintighsten junii 1705",NULL,'sGravenhage,1705,Dutch,Commerce Naval law,,
PPE7XXXV,Memorie op het subject van de instantien tot nader middelen van vervolgh en precautie tegen het frauderen van de hooge belastinge op het inkomen van de vette waren,,,1705,Dutch,Economics,,
ANNNCWKX,"Missive van een koopman, geschreven uyt Zeelandt, aen sijn vriendt in 'sGravenhage, nopende het exhiberen van hunne reeckeningen, 'tsedert 1690. tot nu toe gehouden; mitsgaders de antwoorde anno 1705",,,1705,Dutch,Economics,,
1.901E+13,"Placaet, op het stuck van waren van contrabande, en commercie op 's Vyandts Landen. In dato den 28. July 1705",NULL,'s Gravenhage,1705,Dutch,"Commerce Spanish Succession, War of, 1701-1714",,
1.901E+13,Placaet. Nopende de commissievaerders,NULL,['sGravenhage],1705,Dutch,Commerce Maritime law,,
GXRETPPS,TraitÃ© general du commerce.,"Ricard, Samuel",,1705,Dutch,Economics,,
1.901E+13,"De gedenkwaardige voyagie van Andries Battel ... na Brasilien, en desselfs wonderlijke avontuuren, zijnde gevangen gebragt van de Portugijsen na Angola, alwaar en waar ontrent hy by-na 18 jaren gewoond heeft. A+. 1589, en vervolgens. Door hem selfs in het Engels beschreven, en daar uyt nu aldereerst vertaald","Battell, Andrew",Leyden,1706,Dutch,General Angola,,
AH5Q8FQX,Remonstrantie en request aen haer edele groot mogende de heere Staten van Hollant en West-Vrieslant.,"Leenrale, Adam Symonsz",,1706,Dutch,Economics,,
3JEMDMK8,Voyage du sieur Luillier aux Grandes Indes; avec une instruction pour le commerce des Indes Orientales,"Luillier-Lagaudiers, Sieur",,1706,Dutch,Economics,,
TK9B42V4,"Aenmerckingen ende bedenckingen over de zee-rechten, uyt het placcaet van koninck Philips vytgegeven den lesten octobris 1563.","Glins, Taco van",,1707,Dutch,Economics,,
1.901E+13,"Koopmans reeken-koust ten gebruyk der lief-hebberen en ter oeffening der leer-gierigen, na de heedendaagse manier uitgegeven door","Pruysen, Gerard van",t'Amsterdam,1707,Dutch,Finance Bookkeeping,,
KBTVME4B,"Tractaet van avaryen, dat is: Gemeene contributie van de koopmanschappen en goederen in den schepe bevonden.","Weytsen, Quintyn",,1707,Dutch,Economics,,
NCVDWNUQ,Zee-rechten,,,1707,Dutch,Economics,,
5XUGRSDW,De navibus et naulo. Item de assecurationibus notabilia.,"Rocco, Francesco",,1708,Dutch,Economics,,
HTW9R48Z,"Aenmerckingen ende bedenckingen over de zee-rechten, uyt het placcaet van koninck Philips vytgegeven den lesten octobris 1563.","Glins, Taco van",,1710,Dutch,Economics,,
73B3XPIG,De navibus et naulo. Item de assecurationibus notabilia.,"Rocco, Francesco",,1710,Dutch,Economics,,
1.901E+13,"Frederik Martens nauwkeurige beschryvinge van Groenland of Spitsbergen, waer in de Valvisch-vangst","Martens, Friedrich",Amsterdam,1710,Dutch,General Greenland,,
1.901E+13,"Gemeenschap tussen de gottische spraeke en de nederduytsche, vertoont I. By eenen brief nopende deze stoffe. II. By eene lyste der gottische woorden, gelykluydig met de onze, getrokken uyt het gothicum evangelium. III. By de voorbeelden der gottische declinatien en conjugatien, nieulyks in haere classes onderscheyden. Alles gerigt tot ophelderinge van den ouden grond van't Belgisch","Kate, Lambert ten",Amsterdam,1710,Dutch,Miscellaneous Gothic language,,
V3CQW3H7,"Tractaet van avaryen, dat is: Gemeene contributie van de koopmanschappen en goederen in den schepe bevonden.","Weytsen, Quintyn",,1710,Dutch,Economics,,
SUGWI3F8,Zee-rechten,,,1710,Dutch,Economics,,
JVTPGS44,Nederlants see-rechten; avaryen; en bodemeryen.,"Verwer, Adriaan Pietersz",,1711,Dutch,Economics,,
12334,Request aan haar edele [...] heeren Staaten van Holland en West-Friesland. En projecten van een loterye.,Johannes van der Burch (1672-1758),Gedruckt in \'t jaar MDCCXI en MDCCXII,1711,Dutch,"Economics , Recreation , History (Netherlands) , Period documents",,
1.901E+13,"Wissel-styl tot Amsterdam, vervattende niet alleen wat men gewoon, maar ook wat een voorsichtigh koopman, tot sijn securiteyt, in de wissell-handel dienstig en noodig is. Mitsgaders ordonantien, willekeuren, en reglementen van wisselen ... Als ook ordonantien van Lodewyk de XIV. wegens de handel der negotianten en kooplieden ... Zynde deezen druk vermeerderd met de wissel-regten in Deenmarken ... en tot Dantzig, yder in zyn eygen spraak, met desselfs vertaalingen","Phoonsen, Johannes",Amsterdam,1711,Dutch,Finance Foreign exchange,,
12452,"Brief van een koopman in Amsterdam, aan zyn vriend in London, wegens de Compagnie van de Zuidzee.",NULL,"Amsterdam, C. Petzold ",1712,Dutch,"History (Netherlands) , Period documents , Economics",,
1.901E+13,Engeland voedster en beschermster van 't vrye Nederland,undefined,[n.p.],1712,Dutch,Politics Netherlands,,
12423,"Kort beright van de meeste redenen en middelen daer op gefundeert sijn de [...] concept-middelen, alle tenderende omme in plaetse van de honderste penningen een ander middel te introduceren.",Johannes van der Burch (1672-1758),"Dordrecht, ",1712,Dutch,Economics,,
1.901E+13,"Specifique eysschen overgelevert van wegen ... de Koningin van Groot Brittagne, ten opsigten van Vrankrijk",NULL,[n.p.],1712,Dutch,"Politics Spanish Succession, War of, 1701-1714",,
1.901E+13,"Specifique eysschen van de Hooge geallieerden, ten opsigte van Vrankrijk",undefined,t'Utrecht,1712,Dutch,"Politics Spanish Succession, War of, 1701-1714",,
12537,"Aanmerkinge op de briev van een Amsterdams koopman, aan zyn vrind tot London, wegens de mooglykhyd der Engelze Zuydzee Compagnie.",J. Vincent (1713 fl.),"Amsterdam, M. van Heems ",1713,Dutch,"History (Great Britain and Ireland) , Period documents , Economics",,
5KAIK6PF,"Memorien, advertissementen van regten, en advysen van regtsgeleerden, aangaande het regt van neemen en herneemen van scheepen, gedaan maaken in het geval van het schip de Oude roos",,,1713,Dutch,Economics,,
2BERPTNQ,Projet pour rendre la paix perpetuelle en Europe: Volume 2.,"Saint-Pierre, Charles IrenÃ©e Castel de",,1713,Dutch,Economics,,
XGRB73BZ,"Assay-boek, of uytgereekende tafelen in't goud en silver; gereduceert uyt marken troys, in marken fyns.","Out, Sieuwert Jansz",,1714,Dutch,Economics,,
PXEH72R9,"Den koophandel van Amsterdam, naar alle gewesten des weerelds.","L'Espine, Jacques Le Moine de",,1714,Dutch,Economics,,
1.901E+13,"Hoogste en laegste water-getijden uytgerekent in uren en minute: soo voor de Stadt Rotterdam, Dort","Dam, Jan Albertsz. van (Jan Albertszoon)",Rotterdam,1714,Dutch,Commerce Tides,,
1.901E+13,"Inleyding tot de negotie, om een volmaakt koopman te formeeren. Of een nieuw tractaat over de boeken van rekening op dubbele partyen, volgens de waare Italiaansche wyse, en zoo als die heden onder de aanzienelykste negotianten door de geheele wereld in 't gebruyk is: en noch omtrent 300. vraagen met hare solutien en antwoorden, op allerhande handelzaaken, die aan de kooplieden, wisselaars en andere negotianten konnen voorvallen",undefined,Amsterdam,1714,Dutch,Finance Accounting,,
1.901E+13,"Pertinente uytrekening der worpen, van 1 tot 5000, van de nieuwe en verbode schellingen",undefined,Amsterdam,1714,Dutch,Finance Money,,
1.901E+13,"Tractaet van de vreede commercie, navigatie ende marine, gemaeckt ... tot Utrecht den 26. junii 1714. tusschen ... Philippus V ... ende de ... Staten Generael der Vereenighde Nederlanden",NULL,s'Gravenhage,1714,Dutch,"Commerce Spanish Succession, War of, 1701-1714",,
1.901E+13,"Verbetert en vermeerdert specie-boeck, vervattende alderhande goude en silvere specien","Bruyn, Loduwyck de","Amsterdam, By de Wed",1714,Dutch,Finance Money,,
1.901E+13,"Wed: C. Stichters almanach op 't jaer ... M.D.C.C.XIV. Voorsien met alle de jaar, paarden, beesten en leer-marckten. Als mede de vacantien, het varen der treck-schuyten en beurtschapen, het reysen der posten en badens, etc","Dam, Jan Albertsz. van (Jan Albertszoon)",t'Amsterdam,1714,Dutch,"General Almanacs, Dutch",,
1.901E+13,[Begin.] Also mijne Heeren van den Geregte der Stad Amsterdam geinformeert zijn,NULL,t'Amsterdam,1715,Dutch,Commerce Ships,,
1.901E+13,"[Begin.] Myne Heeren van den Geregte der Stad Amsterdam, hebben op het geremonstreerde van de Directeurs van den Levandschen Handel en Navigatie in de Middellandsche Zee",NULL,t'Amsterdam,1715,Dutch,Commerce Naval convoys,,
IHCCP66X,"[Contract of reders-bent, gesloten te Maassluis en ingaande 30 juli 1715",,,1715,Dutch,Economics,,
1.901E+13,"Capitulatien en privilegien by de Keyserlijcke Majesteyt van Turckyen Sultan Muhamed Chan, soon van Sultan Ibrahim Chan gegeven aen de Hoogh Mog. Heeren Staten Generael ... in sijn Majesteyts landen",NULL,Amsterdam,1715,Dutch,Commerce Dutch,,
1.901E+13,"Den koophandel van Amsterdam, naar alle gewesten des weerelds ... Als mede: een verhandelinge, over de wisselbank, beurs, en koorenbeurs. Nu doorgaans in andere ordre gebragt en seer veel vermeerdert door J. Le Long. Den tweeden druk","Le Moine de L'Espine, Jacques",Amsterdam,1715,Dutch,Commerce Amsterdam (Netherlands),,
1.901E+13,"Extract uyt het register van de willekeuren der Stad Amstelredamme, getekent, met de letter M. Gepubliceert den 21 Januarii, 1656",NULL,t'Amsterdam,1715,Dutch,Commerce Netherlands,,
GIM54CXR,"Generaale goudt-balans of goudts-waarde; aanwyzende in tafelen, een naaukeurige uitrekening in gelde, van alle soorten van't bruto goudt.","Grill, Jan",,1715,Dutch,Economics,,
8E9KSW9F,Les loix et les coutumes du change des principales places de l'Europe.,,,1715,Dutch,Economics,,
P82VAUGP,"Advysen, certificatien, ende gewysdens: rakende het vergoeden van de schade, die de binnelandtse schepen malkanderen aan doen",,,1716,Dutch,Economics,,
1.901E+13,"Memorie, van het gepasseerde tussen de heeren bewinthebberen van de Geoctroyeerde Oost-Indische compagnie der Vereenigde Nederlanden ter Kamer van Rotterdam, en Cornelis Groeninx, een der hooft-participanten van de voorsz Compagnie ... over het aanstellen van den persoon van Gerardt vander Wolf","Groeninx, Cornelis",[n.p.],1716,Dutch,Commerce Nederlandsche Oost-Indische Compagnie,,
ZSDEXIIZ,Nederlants see-rechten; avaryen; en bodemeryen.,"Verwer, Adriaan Pietersz",,1716,Dutch,Economics,,
HD5V49II,"Projet de traitÃ© pour rendre la paix perpetuelle entre les souverains chretiens, pour maintenir toujours le commerce libre entre les nations.","Saint-Pierre, Charles IrenÃ©e Castel de",,1716,Dutch,Economics,,
19010361S00500,"Uytreekening der kanssen in het speelen : door de arithmetica en algebra, beneevens een verhandeling van looteryen en interest","Struyck, Nicolaas",t'Amsterdam,1716,Dutch,Miscellaneous,,
JA24PBMF,Valuatie van de meeste en voornaamste munten in Europa.,"Ambueren, Dirk",,1716,Dutch,Economics,,
19010132S00200,Van den taback ordonnatie,NULL,[s.l.],1716,Dutch,Agriculture Tobacco,,
IGKZIKUA,Wissel-styl tot Amsterdam.,,,1716,Dutch,Economics,,
8GARHC9U,De Hollandsche koophandel staatkundig verhandelt.,"Huet, Pierre Daniel",,1717,Dutch,Economics,,
1.901E+13,"Inleiding tot de heedendaagsche penningkunde, ofte verhandeling van den oorsprong van't geld","Loon, Gerard van",Amsterdam,1717,Dutch,Finance Numismatics,,
ACU8DBDE,Konst om geldt te winnen.,"Long, Isaac Le",,1717,Dutch,Economics,,
2WWJX4QR,"Memoires sur le commerce des Hollandois, dans tous les etats et empires du monde.","Huet, Pierre Daniel",,1717,Dutch,Economics,,
1.901E+13,Placaat,NULL,s'Gravenhage,1717,Dutch,Commerce Armed merchant ships,,
8CW3JI2J,"Projet de traitÃ© pour rendre la paix perpetuelle entre les souverains chretiens, pour maintenir toujours le commerce libre entre les nations.","Saint-Pierre, Charles IrenÃ©e Castel de",,1717,Dutch,Economics,,
1.901E+13,Publicatie,NULL,'s Gravenhage,1717,Dutch,Commerce Armed merchant ships,,
12638,Request van Adam Symonsz. Leenrale [...] aen de [...] Staten van Hollandt en West-Vrieslandt,Adam Symonsz. Leenrale (1703-1717 fl.),"Rotterdam, 1717",1717,Dutch,"History (Netherlands) , Period documents , Economics",,
WK5VET77,Consideratien weegens veele voorname geinteresseerdens in de colonie van Surinaame hier te lande wonende,,,1718,Dutch,Economics,,
KKSC98BB,Constitutiones de siclis.,"MaymÅ«n, AbÅ« Ê¿ImrÄÅn MÅ«sÄÅ b Ê¿Ubayd Ibn",,1718,Dutch,Economics,,
AVXFI7TR,Koopmansreekeningen.: Part 3.,"Lintz, Adam",,1718,Dutch,Economics,,
3VFBMXKH,"Memoires sur le commerce des Hollandois, dans tous les etats et empires du monde.","Huet, Pierre Daniel",,1718,Dutch,Economics,,
19010134S00200,"Nauwkeurige beschryving van de guinese goud-, tand-en slave-kust- 3. druk, verm.","Bosman, Willem",Amsterdam,1718,Dutch,"Agriculture Africa, West",,
